bedrooms,built,createDate,energyColor,energyLabel,finnkode,isSold,lastUpdated,latitude,longitude,ownership,postNumber,primaryRoom,propertyType,rooms,totalPrice,usableArea
3,,2023-03-30T13:43:04.064+02:00,,,296886338,True,2023-10-31T16:39:34.816+01:00,59.2625998148872,10.4022992446849,Eier (Selveier),3115,98,Leilighet,4,8399490,102
1,,2023-03-30T13:43:04.064+02:00,,,296886338,True,2023-10-31T16:39:34.816+01:00,59.2625998148872,10.4022992446849,Eier (Selveier),3115,35,Leilighet,2,2902440,35
1,,2023-03-30T13:43:04.064+02:00,,,296886338,True,2023-10-31T16:39:34.816+01:00,59.2625998148872,10.4022992446849,Eier (Selveier),3115,35,Leilighet,2,2852440,35
2,,2023-03-30T13:43:04.064+02:00,,,296886338,True,2023-10-31T16:39:34.816+01:00,59.2625998148872,10.4022992446849,Eier (Selveier),3115,52,Leilighet,3,3705490,52
1,,2023-03-30T13:43:04.064+02:00,,,296886338,True,2023-10-31T16:39:34.816+01:00,59.2625998148872,10.4022992446849,Eier (Selveier),3115,35,Leilighet,2,2762440,35
2,,2023-03-30T13:43:04.064+02:00,,,296886338,True,2023-10-31T16:39:34.816+01:00,59.2625998148872,10.4022992446849,Eier (Selveier),3115,80,Leilighet,3,6396070,83
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,52,Leilighet,3,4265490,52
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,178,Leilighet,4,18939390,185
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,41,Leilighet,2,3003520,41
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,72,Leilighet,3,6294990,77
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,35,Leilighet,2,2702440,35
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,35,Leilighet,2,2602440,35
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,72,Leilighet,3,5794090,72
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,80,Leilighet,3,6896070,83
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,72,Leilighet,3,5294090,72
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,80,Leilighet,3,6596070,83
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,72,Leilighet,3,5194090,72
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,98,Leilighet,4,8299490,102
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,72,Leilighet,3,5094090,72
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,80,Leilighet,3,6396070,83
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,52,Leilighet,3,3565490,52
0,,2023-03-30T13:36:20.364+02:00,,,296885427,True,2023-10-31T16:21:40.543+01:00,59.265266,10.400885,Eier (Selveier),3115,80,Leilighet,3,6196070,83
2,,2023-05-04T14:54:08.971+02:00,,,301811344,False,2023-05-10T15:04:52.811+02:00,59.2918,11.0655,Eier (Selveier),1712,61,Leilighet,3,3793920,65
5,,2023-10-25T14:45:50.147+02:00,,,325782595,False,2023-11-03T13:33:46.095+01:00,59.2334,10.4521,Eier (Selveier),3132,163,Enebolig,6,8461342,163
2,,2023-05-04T14:54:08.971+02:00,,,301811344,False,2023-05-10T15:04:52.811+02:00,59.2918,11.0655,Eier (Selveier),1712,60,Leilighet,3,3793920,65
2,,2023-10-25T14:45:50.147+02:00,,,325782595,False,2023-11-03T13:33:46.095+01:00,59.2334,10.4521,Eier (Selveier),3132,107,Enebolig,3,7335342,107
3,,2023-03-31T10:27:07.312+02:00,,,296979481,True,2023-10-27T02:24:31.753+02:00,59.3038,10.5018,Eier (Selveier),3153,142,Enebolig,,6576592,147
5,,2023-10-05T21:51:05.248+02:00,,,322750147,False,2023-11-07T00:00:10.656+01:00,59.2480232240264,11.1980863278238,Eier (Selveier),1743,143,Leilighet,,6517755,160
3,,2023-03-31T10:27:07.312+02:00,,,296979481,False,2023-10-27T02:24:31.753+02:00,59.3038,10.5018,Eier (Selveier),3153,120,Enebolig,,6365092,132
3,,2023-03-31T10:27:07.312+02:00,,,296979481,True,2023-10-27T02:24:31.753+02:00,59.3038,10.5018,Eier (Selveier),3153,140,Enebolig,,6472092,144
3,,2023-03-31T10:27:07.312+02:00,,,296979481,True,2023-10-27T02:24:31.753+02:00,59.3038,10.5018,Eier (Selveier),3153,120,Enebolig,,6169592,132
3,,2023-03-31T10:27:07.312+02:00,,,296979481,True,2023-10-27T02:24:31.753+02:00,59.3038,10.5018,Eier (Selveier),3153,120,Enebolig,,6059592,132
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,86,Leilighet,3,6719317,92
3,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,4,6268492,88
3,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,4,6018492,88
2,,2023-01-05T14:50:49.547+01:00,,,286533369,False,2023-11-01T13:15:55.545+01:00,60.083949416515,10.0903178769759,Eier (Selveier),3533,60,Leilighet,,2675000,68
2,,2023-01-05T14:50:49.547+01:00,,,286533369,True,2023-11-01T13:15:55.545+01:00,60.083949416515,10.0903178769759,Eier (Selveier),3533,60,Tomannsbolig,,2768040,68
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,86,Leilighet,3,6219317,92
3,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,84,Leilighet,4,6918867,90
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,68,Leilighet,3,5415817,73
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,3,6518217,86
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,3,6268217,86
2,,2023-05-09T22:07:45.415+02:00,,,301929235,True,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,68,Leilighet,3,4515817,73
3,,2023-05-09T22:07:45.415+02:00,,,301929235,True,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,84,Leilighet,4,5918867,90
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,86,Leilighet,3,7119317,92
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,86,Leilighet,3,6419317,92
2,,2023-05-09T22:07:45.415+02:00,,,301929235,True,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,3,5618217,86
3,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,84,Leilighet,4,6268867,90
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,68,Leilighet,3,5015817,73
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,3,6868217,86
3,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,84,Leilighet,4,6518867,90
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,68,Leilighet,3,5215817,73
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,75,Leilighet,3,5417467,82
2,,2023-05-09T22:07:45.415+02:00,,,301929235,True,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,74,Leilighet,3,5266817,78
3,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,4,6618492,88
2,,2023-05-09T22:07:45.415+02:00,,,301929235,False,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,82,Leilighet,3,6018217,86
2,,2023-05-09T22:07:45.415+02:00,,,301929235,True,2023-11-09T14:45:18.843+01:00,59.7902501111,10.8013755111,Eier (Selveier),1415,68,Leilighet,3,5465817,73
3,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,86,Leilighet,4,8119317,92
2,2023,2023-01-10T13:10:28.183+01:00,,,287157513,True,2023-06-11T02:14:28.960+02:00,59.7196958954667,10.8356048966818,Eier (Selveier),1400,70,Enebolig,3,5788869,70
3,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,86,Leilighet,4,7519317,92
3,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,86,Leilighet,4,7269317,92
2,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,76,Leilighet,3,5567392,82
1,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,42,Leilighet,2,3260192,42
3,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,88,Leilighet,4,7519417,92
1,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,52,Leilighet,2,4162667,56
3,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,86,Leilighet,4,7319317,92
2,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,76,Leilighet,3,6117392,82
2,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,76,Leilighet,3,5417392,82
3,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,88,Leilighet,4,6619417,92
3,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,86,Leilighet,4,7119317,92
3,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,88,Leilighet,4,6919417,92
1,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,52,Leilighet,2,4262667,56
3,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,88,Leilighet,4,7219417,92
2,,2023-05-10T12:42:12.961+02:00,,,302629610,True,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,76,Leilighet,3,5817392,82
3,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,88,Leilighet,4,7919417,92
3,2023,2023-01-10T13:10:28.183+01:00,,,287157513,False,2023-06-11T02:14:28.960+02:00,59.7196958954667,10.8356048966818,Eier (Selveier),1400,160,Enebolig,5,11938869,160
2,2023,2023-01-10T13:10:28.183+01:00,,,287157513,False,2023-06-11T02:14:28.960+02:00,59.7196958954667,10.8356048966818,Eier (Selveier),1400,70,Enebolig,3,5988869,70
4,2023,2023-01-10T13:10:28.183+01:00,,,287157513,False,2023-06-11T02:14:28.960+02:00,59.7196958954667,10.8356048966818,Eier (Selveier),1400,151,Enebolig,6,11938869,151
4,,2023-09-29T14:13:22.766+02:00,Oransje,B,321750473,False,2023-10-06T11:36:58.214+02:00,59.3151921125269,11.1592769622803,Eier (Selveier),1734,118,Leilighet,,4804375,156
3,,2022-11-11T14:27:23.145+01:00,Rød,A,280587757,False,2023-11-10T02:26:47.335+01:00,59.8604823497989,10.6667286726336,Eier (Selveier),1450,104,Enebolig,5,9113870,104
1,,2023-05-10T12:42:12.961+02:00,,,302629610,False,2023-11-09T14:45:20.575+01:00,59.7905346085,10.8018555379,Eier (Selveier),1415,52,Leilighet,2,4462667,56
3,,2022-11-11T14:27:23.145+01:00,Rød,A,280587757,False,2023-11-10T02:26:47.335+01:00,59.8604823497989,10.6667286726336,Eier (Selveier),1450,104,Enebolig,5,9363870,104
3,,2022-11-11T14:27:23.145+01:00,Rød,A,280587757,True,2023-11-10T02:26:47.335+01:00,59.8604823497989,10.6667286726336,Eier (Selveier),1450,104,Enebolig,5,9626370,104
3,,2022-11-11T14:27:23.145+01:00,Rød,A,280587757,False,2023-11-10T02:26:47.335+01:00,59.8604823497989,10.6667286726336,Eier (Selveier),1450,104,Enebolig,5,9626370,104
4,,2023-10-25T13:07:42.701+02:00,,B,325767154,False,2023-11-07T08:27:59.687+01:00,59.779542625056,10.7408903931633,Eier (Selveier),1420,162,Enebolig,,12521370,211
3,,2022-04-27T09:36:46.508+02:00,Rød,B,256248674,False,2023-11-09T14:38:22.122+01:00,60.1120114405256,11.4598891864566,Eier (Selveier),2150,106,Enebolig,5,4939342,110
3,,2022-04-27T09:36:46.508+02:00,Rød,B,256248674,False,2023-11-09T14:38:22.122+01:00,60.1120114405256,11.4598891864566,Eier (Selveier),2150,115,Enebolig,5,5539342,117
3,,2022-04-27T09:36:46.508+02:00,Rød,B,256248674,False,2023-11-09T14:38:22.122+01:00,60.1120114405256,11.4598891864566,Eier (Selveier),2150,115,Enebolig,5,5339342,117
3,,2022-04-27T09:36:46.508+02:00,Rød,B,256248674,False,2023-11-09T14:38:22.122+01:00,60.1120114405256,11.4598891864566,Eier (Selveier),2150,106,Enebolig,5,4639342,110
3,,2022-04-27T09:36:46.508+02:00,Rød,B,256248674,True,2023-11-09T14:38:22.122+01:00,60.1120114405256,11.4598891864566,Eier (Selveier),2150,106,Enebolig,5,4739342,110
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4305132,81
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4105132,81
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4164132,81
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4364132,76
1,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,2,3205132,62
1,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,2,3105132,62
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4305132,76
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4264132,81
2,,2023-03-08T15:01:05.463+01:00,,,294106075,False,2023-09-04T13:52:36.888+02:00,60.623,8.5521,Andel,3570,0,Leilighet,3,4205132,81
4,,2023-08-08T10:53:22.333+02:00,,,314176976,False,2023-11-07T11:25:28.828+01:00,59.8234,10.8029,Eier (Selveier),1410,118,Tomannsbolig,,10326370,118
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,41,Leilighet,2,3917892,41
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,41,Leilighet,2,3717892,41
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,3970812,36
2,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,56,Leilighet,3,5324042,56
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,39,Leilighet,2,4017092,39
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,55,Leilighet,3,5123342,55
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,41,Leilighet,2,4117892,41
2,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,64,Leilighet,3,5827292,64
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,4216012,36
0,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,50,Leilighet,2,4821642,50
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,41,Leilighet,2,3917892,41
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,3615812,36
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,64,Leilighet,3,5727292,64
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,4016012,36
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,47,Leilighet,2,4120292,47
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,39,Leilighet,2,3617092,39
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,55,Leilighet,3,4823342,55
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,3415812,36
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,47,Leilighet,2,4675292,47
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,56,Leilighet,3,5524042,56
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,41,Leilighet,2,4317892,41
2,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,49,Leilighet,3,4476162,49
2,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,49,Leilighet,3,4876162,49
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,4316012,36
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,49,Leilighet,3,4676162,49
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,47,Leilighet,2,4520292,47
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,55,Leilighet,3,5423342,55
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,56,Leilighet,3,5124042,56
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,39,Leilighet,2,4117092,39
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,50,Leilighet,2,5021642,50
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,3815812,36
2,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,55,Leilighet,3,4923342,55
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,47,Leilighet,2,4320292,47
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,56,Leilighet,3,5024042,56
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,64,Leilighet,3,5627292,64
1,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,36,Leilighet,2,3816012,36
3,,2023-10-25T13:34:36.092+02:00,,,325771428,False,2023-10-25T14:15:48.573+02:00,59.2923,10.4959,Eier (Selveier),3150,117,Enebolig,5,9014442,176
3,,2023-10-25T13:33:35.198+02:00,,,325771274,False,2023-10-25T14:18:30.566+02:00,59.2924,10.496,Eier (Selveier),3150,117,Enebolig,5,9014442,176
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,50,Leilighet,2,4421642,50
2,,2023-05-07T16:12:38.230+02:00,,,302228137,True,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,49,Leilighet,3,4976162,49
2,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,64,Leilighet,3,6182292,64
4,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,133,Enebolig,5,8876071,134
4,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,True,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,133,Enebolig,5,8896071,134
4,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,145,Enebolig,5,9496071,152
3,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,134,Enebolig,5,9196071,134
4,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,133,Enebolig,5,8996071,134
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,39,Leilighet,2,3817092,39
4,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,133,Enebolig,5,8976071,134
1,,2023-05-07T16:12:38.230+02:00,,,302228137,False,2023-11-13T02:12:44.693+01:00,59.6633,10.7919,Eier (Selveier),1430,50,Leilighet,2,4621642,50
4,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,145,Enebolig,5,9676071,152
3,,2023-08-29T13:36:08.812+02:00,Oransje,B,317425382,False,2023-11-06T08:47:48.890+01:00,59.5087323668251,10.7000798299941,Eier (Selveier),1555,134,Enebolig,5,8796071,134
2,,2023-03-07T13:47:39.388+01:00,,,293977639,False,2023-10-05T11:36:32.334+02:00,60.1591,10.2469,Eier (Selveier),3511,69,Leilighet,3,4916525,69
3,,2023-06-06T10:50:55.895+02:00,,,306194865,False,2023-10-03T14:44:26.207+02:00,60.2336,11.1682,Eier (Selveier),2054,0,Enebolig,5,6332876,120
1,,2023-06-06T08:27:27.596+02:00,,,306178545,False,2023-11-08T10:40:07.062+01:00,59.35,10.9394,Eier (Selveier),1640,52,Leilighet,2,3011420,52
1,,2023-06-06T08:27:27.596+02:00,,,306178545,False,2023-11-08T10:40:07.062+01:00,59.35,10.9394,Eier (Selveier),1640,29,Leilighet,2,2011420,29
